제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
카무라스카,"안보옥, H?bert, Anne",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356159,,KDC 863,포함
괴뫼리 민중 발라드,"이상동, Zolt?n, Ujv?ry",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356160,,KDC 839,포함
아직도 노래할 수 없는 서정을 위해,용환신,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356161,,KDC 811,포함
화염,"Mouawad, Wajdi, 최준호",희곡,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356162,,KDC 862,포함
나는 마녀와 결혼했다,홍재인,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355134,,KDC 813,포함
새싹 키우기,홍설,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355135,,KDC 813,포함
천월무적,청울,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355140,,KDC 813,포함
아멜리아는 자살하지 않았다,"McCreight, Kimberly, 황규영",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354776,,KDC 843,포함
대디 러브,"공경희, Oates, Joyce Carol",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354777,,KDC 843,포함
(영국제국주의에 저항한 티베트민족혼의 대 서사시) 13세 달라이 라마,"우웨이, 장볜갸초",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354779,,KDC 823,포함
시간의 빛깔,최일화,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354780,,KDC 811,포함
시,"신지연, 이상숙",시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357546,,KDC 811,포함
유다의 키스,민영진,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357899,,KDC 811,포함
친구 생각,김일연,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357902,,KDC 811,포함
구름 위의 돌베개,"김형미, 추영희",시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357903,,KDC 811,포함
쇠전 골목에서,김대두,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357904,,KDC 811,포함
살구나무죽비,임성구,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357905,,KDC 811,포함
엄마의 속삭임,서울특별시,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357201,,KDC 813,포함
북한시학의 형성과 사회주의 문학,"김경훈, 남원진",시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357549,,KDC 811,포함
시문학사,이상숙,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357550,,KDC 811,포함
비평,"이상숙, 남원진",시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357551,,KDC 811,포함
거리엔 지금 붉은 이슬이 탁본되고 있다,박희호,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356164,,KDC 811,포함
韓國現代小說의 理解,조연현,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355163,,KDC 813,포함
끊일 듯 이어지는,신지식,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355164,,KDC 813,포함
小波隨筆選,방정환,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355166,,KDC 814,포함
자투리에 문패달기,"도혜숙, 정동호",수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355167,,KDC 814,포함
작은 행복,김학량,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355168,,KDC 814,포함
문영음(文映音)을 사랑했네,김창식,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355170,,KDC 814,포함
나와 그 사람 이야기,방재욱,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354796,,KDC 818,포함
대한민국 사관생도,이정우,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354797,,KDC 813,포함
큰놈이 나타났다,안영실,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354801,,KDC 813,포함
독도는 고향집이다,이청리,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354802,,KDC 811,포함
가자 가자 이어도로,이청리,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354803,,KDC 811,포함
애플민트,지희,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357561,,KDC 813,포함
볼진,"조은경, Stackpole, Michael A",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357566,,KDC 843,포함
언차티드,"Golden, Christopher, 이동훈",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357567,,KDC 843,포함
안개의 저편,"Moning, Karen Marie, 구세희",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357570,,KDC 843,포함
느껴야 움직인다,"이어령, 오순환",수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357906,,KDC 814,포함
길을 묻다,"이성표, 이어령",수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357907,,KDC 814,포함
프리크,엄주현,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357908,,KDC 813,포함
지우개 달린 연필,"이어령, 강에디",수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357909,,KDC 814,포함
당신은 나의 幸福이어라,김요한,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357910,,KDC 811,포함
한장 뿐인 종이,이금순,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357911,,KDC 811,포함
바람의 기미를 캐다,서석조,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357912,,KDC 811,포함
홍도,김대현,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357913,,KDC 813,포함
행복한 오후,이명희,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357914,,KDC 814,포함
아들의 아버지,김원일,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357915,,KDC 813,중복 제외 (앞 순위 출처에 있음)
(제5회) 천강문학상 수상작품집,"김주욱, 이서영",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357916,,KDC 810,포함
내 마음의 꽃,,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357917,,KDC 810,포함
꽃잎 박수,경남여류문학회,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357919,,KDC 810,포함
푸른 행성의 질주,"권기만, 김성춘",시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357920,,KDC 811,포함
마음을 흔드는 잔잔한 울림,곽종철,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357922,,KDC 811,포함
대숲에서,임재화,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357923,,KDC 811,포함
완판본,,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355837,,KDC 810,포함
서사문학의 시대와 그 여정,"이종필, 김정녀",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355838,,KDC 813,포함
미간,이화은,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356894,,KDC 811,포함
지나치게 사적인 그의 월요일,박지영,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356895,,KDC 813,포함
역사가 지식이다,신봉승,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357227,,KDC 814,포함
슈가 스윗 레시피,정지원,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357229,,KDC 813,포함
헤일로,"Bear, Greg, 정호운",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354816,,KDC 843,포함
내 엄마여서 참 고맙습니다,유정숙,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355172,,KDC 814,포함
(미주) 한국소설,"홍영옥, 권소희",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355177,,KDC 810,포함
가슴이 떨릴 때 떠나라,김황영,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355179,,KDC 816,포함
한 사람을 사랑하는 법,함석관,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355180,,KDC 811,포함
운전학원에서 생긴 일,신정식,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355181,,KDC 814,포함
명품 시집,장인숙,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355182,,KDC 811,포함
새로운 유토피아,우무영,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355186,,KDC 814,포함
그래도 동그랗게 웃기,김경만,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355187,,KDC 814,포함
신이 기다린 여자,최창윤,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355188,,KDC 813,포함
기묘하고 코믹한 엽기일본풍속,박동균,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355189,,KDC 813,포함
나이트 서커스,"윤정숙, Morgenstern, Erin",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356542,,KDC 843,포함
문예론,이성림,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354818,,KDC 810,포함
물 위를 걷다,서문섭,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357588,,KDC 811,포함
오래 입은 옷의 단추를 끼우듯,김지희,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357593,,KDC 811,포함
20C 러시아문학과 사회,문석우,희곡,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357929,,KDC 892,포함
서양문학 로드맵,"문석우, 송선기",평론,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357941,,KDC 809,포함
張華(장화)·張協(장협) 시 역주,송영정,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357942,,KDC 821,포함
꽃으로 핀 심청,이문성,희곡,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357944,,KDC 812,포함
동양 고전의 이해,"김윤조, 이춘희",평론,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357945,,KDC 809,포함
소중한 날의 흔적,차영모,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357946,,KDC 814,포함
그의 아내이고 싶다,채이린,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356543,,KDC 813,포함
밤의 여행자들,윤고은,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356544,,KDC 813,중복 제외 (앞 순위 출처에 있음)
마선,조휘,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356545,,KDC 813,포함
잠자는 살인,"김윤정, Christie, Agatha",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356548,,KDC 843,포함
전형과 변주,임준철,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356555,,KDC 810,포함
자연 교향樂,최광식,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356900,,KDC 811,포함
올리버 트위스트,"윤상원, Dickens, Charles John Huffam",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356901,,KDC 843,포함
전통시학의 새로운 탄생,박현수,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356909,,KDC 811,포함
학생 중국 고전 산문,임효섭,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356912,,KDC 824,포함
현대 영미시 연구,김철수,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356913,,KDC 841,포함
Papa,최은경,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356915,,KDC 813,포함
빛나는 유산,장소영,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356916,,KDC 813,포함
사랑하지 않는다 말하지 말라,이화,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356917,,KDC 813,포함
알렉스의 세 여자,"Browining, Dixie, 방승자",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356918,,KDC 843,포함
경솔한 약속,"Marinelli, Carol, 김지원",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356919,,KDC 843,포함
해넘이의 꽃피운 시집,권원섭,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357610,,KDC 811,포함
한 명의 고객을 찾아서,정승복,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357618,,KDC 814,포함
쾌락남녀,김광호,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357619,,KDC 813,포함
여름의 맛,하성란,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356574,,KDC 813,포함
종점부근,손애라,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356576,,KDC 811,포함
기시마 선생의 조용한 세계,"홍성민, 모리 히로시",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356577,,KDC 833,포함
밤 열한 시,"김원, 황경신",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356578,,KDC 818,포함
시를 어루만지다,"김사인, 김정욱",시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356580,,KDC 811,포함
"느린 청춘, 문득 떠남",티어라이너,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356581,,KDC 816,포함
"배를 놓치고, 기차에서 내리다",이화열,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356582,,KDC 818,포함
별밭공원,송기원,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356584,,KDC 813,포함
사랑의 속삭임,"Yates, Maisey, 김지은",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356928,,KDC 843,포함
달콤한 거래,"엄자현, Kendall, Karen",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356929,,KDC 843,포함
밤에 피는 꽃,"허재연, West, Annie",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356931,,KDC 843,포함
뜨거운 숨결,"Green, Abby, 이지나",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356932,,KDC 843,포함
말괄량이 공주님,"정성희, Hewitt, Kate",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356933,,KDC 843,포함
풍경 너머 풍경,오천수,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357639,,KDC 811,포함
불타는 얼음,허형만,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357640,,KDC 811,포함
윤석중 연구,김제곤,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357641,,KDC 810,포함
한국 청소년소설 연구,오세란,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357642,,KDC 813,포함
6.25의 소설과 소설의 6.25,김윤식,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357644,,KDC 813,포함
운수 좋은 날·B사감과 러브레터 외,현진건,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357646,,KDC 813,포함
(김수영의) 온몸시학,"이은정, 박덕규",시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357647,,KDC 811,포함
"엄마, 엄마들",성향숙,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357648,,KDC 811,포함
신동엽의 시와 삶,김완하,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357649,,KDC 811,포함
왁자지껄 도서관 문학 놀이를 품다,"나주공공도서관, 아시아문화네트워크",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354870,,KDC 810,포함
너에게 홀릭,한새희,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355247,,KDC 813,포함
후아유,서준혜,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355249,,KDC 813,포함
겨울에 대하여,김해인,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355250,,KDC 813,포함
유리애,엄숙영,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355251,,KDC 813,포함
현장에서 바라본 문학의 의미,이경재,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355252,,KDC 810,포함
더 리버,"박종윤, Neale, Michael",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355262,,KDC 843,포함
외포리 연가,이길융,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357309,,KDC 813,포함
유성전기,장산,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357310,,KDC 813,포함
에필로그,이경하,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357311,,KDC 813,포함
물결처럼 흘러가고,이승권,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354888,,KDC 818,포함
한국문학감상,이혜숙,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201357662,,KDC 810,포함
사랑을 몰랐기 때문이야,지도연,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355929,,KDC 813,포함
몌구리 일화,백우암,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201356977,,KDC 813,포함
57! 세상에 말을 걸다,경북고 57회 동문들,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355264,,KDC 810,포함
다매체 시대의 글쓰기,"윤혜영, 서유석",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354901,,KDC 802,포함
잠수타고 싶은 어느 날,조옥희,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354904,,KDC 818,포함
크로스파이어,"Day, Sylvia, 이주혜",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354905,,KDC 843,포함
"죽거나, 멋지게 살거나","류웨이, 김경숙",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201354908,,KDC 828,포함
옥국재 가사 연구,이승복,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355271,,KDC 811,포함
아들당나귀,김안젤라,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KMO201355273,,KDC 813,포함
