제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
(제12회 '99년도)한국방송작가상 수상작품집 : 비드라마편,한국방송작가협회 편,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000113541,금산기획,한국문화예술위원회 · 예술자료원-소장자료,포함
"(제14회)소월시문학상 작품집 . 14:, 사랑으로 나는",문학사상사,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000574289,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(제15회)소월시문학상 작품집,김혜순,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115236,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(제17회)소월시문학상 작품집,이문재,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512653,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(제1회)전국공모 입상작 및 회원작품집 : 칼라슬라이드 /,칼라 슬라이드 클럽,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000032779,,한국문화예술위원회 · 예술자료원-소장자료,포함
(제1회)평사리문학대상 수상작품집,정지형,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000151862,제3의문학,한국문화예술위원회 · 예술자료원-소장자료,포함
(제1회-제20회)이주홍 아동문학상 수상자 작품집,이주홍 아동문학상 운영위원회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000122399,대산,한국문화예술위원회 · 예술자료원-소장자료,포함
(제4회)9.3.1.5 ↑ : 그림속 문학 . 4,서울산업대학교 응용회화과 졸업동문,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000053667,,한국문화예술위원회 · 예술자료원-소장자료,포함
(제5회) 문예창작공모입선작품집,한국문화예술진흥원,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000004089,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
(주)일러스트 탱크 스톡크 일러스트 작품집 = . 1,일러스트탱크,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000120891,서울문화,한국문화예술위원회 · 예술자료원-소장자료,포함
(지촌) 이진순 선집. 1,김의경,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000623217,연극과인간,한국문화예술위원회 · 예술자료원-소장자료,포함
(지촌) 이진순 선집. 2,김의경,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000623218,연극과인간,한국문화예술위원회 · 예술자료원-소장자료,포함
(지촌) 이진순 선집. 3,김의경,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000623219,연극과인간,한국문화예술위원회 · 예술자료원-소장자료,포함
"(지촌) 이진순 선집. 4, 갈매기","체홉, 안톤",기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000633503,연극과인간,한국문화예술위원회 · 예술자료원-소장자료,포함
(청소년을 위한 발도르프학교의) 문학수업,데이비드 슬론 지음 ;하주현 옮김,기타,2015,기관 등록 연도,https://www.nlcy.go.kr/NLCY/contents/C10600000000.do?schM=list&ext2=1&schOpt2=-&schOpt3=search&schStr=(청소년을 위한 발도르프학교의) 문학수업,,국립어린이청소년도서관 · 사서추천도서,포함
(컬러판)꽃꽂이 특선집,여성교실,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000009786,생활교양연구사,한국문화예술위원회 · 예술자료원-소장자료,포함
(한국 최초의 페미니스트 작가) 나혜석 문학 연구,서정자,기타,2016,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000727464,푸른사상,한국문화예술위원회 · 예술자료원-소장자료,포함
(한국의 화가 단원 김홍도) 김홍도 작품선,작가와비평 . 편집부,기타,2018,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000758294,작가와비평,한국문화예술위원회 · 예술자료원-소장자료,포함
(한울문학강좌)문학의 이해,조태일,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000102982,한울,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
(향원)신해성 한국유화작품집,신해성,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000043796,,한국문화예술위원회 · 예술자료원-소장자료,포함
(홍성실) 한지공예작품집 : 한지로 새긴 우리 멋,홍성실,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000523775,비움아트,한국문화예술위원회 · 예술자료원-소장자료,포함
(盧淑子 작품집)꽃의 세상,노숙자,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000161164,미술시대,한국문화예술위원회 · 예술자료원-소장자료,포함
100년의 문학용어 사전,한국문화예술위원회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000571559,아시아,한국문화예술위원회 · 예술자료원-소장자료,포함
1920년대 동인지 문학과 근대성 연구,상허학회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000113451,깊은샘,한국문화예술위원회 · 예술자료원-소장자료,포함
1920년대 문학과 염상섭,박상준,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000113695,역락,한국문화예술위원회 · 예술자료원-소장자료,포함
1970년대 문학연구,민족문학사연구소 . 현대문학분과,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000113449,소명출판,한국문화예술위원회 · 예술자료원-소장자료,포함
1990 풍경화 공모전 수상 작품집,고기범,기타,1990,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000142516,한국관광공사,한국문화예술위원회 · 예술자료원-소장자료,포함
1996 신춘문예 당선작품집,윤종영,기타,1996,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000049081,예하,한국문화예술위원회 · 예술자료원-소장자료,포함
1998년도 신춘문예 당선작품집,김순실,기타,1998,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000095138,프레스21,한국문화예술위원회 · 예술자료원-소장자료,포함
2000년대 문학지평,문학지평,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000035880,문학지평,한국문화예술위원회 · 예술자료원-소장자료,포함
2002 신춘문예 당선소설 작품집,가백현 강미효 권정현 김계환 김수진 김지현 김현숙 명문화 신현대 이대훈 이재영 정경란 정다일 정재숙 하,기타,2002,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000136866,프레스21,한국문화예술위원회 · 예술자료원-소장자료,포함
2002년 작악회 작품집= : = = Music of the Member of The Zakak Association for Contemporary Music,작악회,기타,2002,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000146969,ZakAk,한국문화예술위원회 · 예술자료원-소장자료,포함
2006 삼우설계 작품집 발간,,기타,2006,제목의 발행 연도,000000136686,空間社,한국문화예술위원회 · 예술자료원-소장자료,포함
2006-1 연주시간 작품집,서울대학교 음악대학 작곡과,기타,2017,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000743661,서울대학교 음악대학 작곡과,한국문화예술위원회 · 예술자료원-소장자료,포함
"2019 산울림 고전극장 : 러시아 문학, 연극으로 읽다",김혜정,기타,2019,제목의 발행 연도,000000169432,韓國演劇社 : 韓國演劇協會,한국문화예술위원회 · 예술자료원-소장자료,포함
20세기 중국조선족력사자료선집,심여추,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000388591,중국조선민족문화예술출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"20세기를 대표하는 시 <황무지> (T.S. 엘리엇 작, 1948년 노벨상 수상작)",박인숙,기타,1948,제목의 발행 연도,000000111160,춤과 사람들,한국문화예술위원회 · 예술자료원-소장자료,포함
21세기 문학이란 무엇인가,김기택,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000107633,민음사,한국문화예술위원회 · 예술자료원-소장자료,포함
22th critics' choice dance festival 2019  : 현대적 형식미와 실존주의 문학과 관계에 대한 적극적 탐색,윤대성,기타,2019,제목의 발행 연도,000000169834,댄스포럼,한국문화예술위원회 · 예술자료원-소장자료,포함
4차 산업혁명시대 문학과 예술,최태명 정인모,기타,2020,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000809947,부산대학교출판문화원,한국문화예술위원회 · 예술자료원-소장자료,포함
68문학 . 1,한명문화사,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000515244,한명문화사,한국문화예술위원회 · 예술자료원-소장자료,포함
80年代 全中國最高作品賞 수상작품집 . 1,서회중,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000063060,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
80年代 全中國最高作品賞 수상작품집 . 2,서회중,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000063149,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
80년대 문학의 나아갈 方向 : 民族文學의 理念(사본),金允植,기타,2018,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000761765,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
90 연감 : 기획자료_ 1990년도 문학도서 발행 실태조사(원본),,기타,1990,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000762124,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
90 연감 : 시_ 문학으로의 회귀(원본),,기타,2018,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000762034,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
<내가 읽은 책과 그림> (마르셀 라이히-라니츠키 / 씨앗을 뿌리는 사람 / 2004) : 초상화가 들려주는 문학이야기,조은휘,기타,2004,제목의 발행 연도,000000132454,中央日報社,한국문화예술위원회 · 예술자료원-소장자료,포함
<라인강의 감시>를 보고 (릴리언 헬만 作ㆍ李海浪 연출) : 문학적인 評보다는 연극적인 評을 거울삼아,김홍승,기타,2016,기관 등록 연도,000000123472,韓國演劇協會,한국문화예술위원회 · 예술자료원-소장자료,포함
"<예술, 문학, 정신분석> (지그문트 프로이트 지음 / 문예출판사 / 1996) : 정신분석 심리학자 프로이트의 에술분석학",신승오,기타,1996,제목의 발행 연도,000000131637,中央日報社,한국문화예술위원회 · 예술자료원-소장자료,포함
<육체와 예술(Body Work)> (Peter Brooks 지음 / 문학과 지성사 / 2000) : 근대적 육체성에 관한 기호학,조광제,기타,2000,제목의 발행 연도,000000141739,中央日報社,한국문화예술위원회 · 예술자료원-소장자료,포함
"<젊은 예술가들의 초상> (제임스 조이스, 1882-1941)",박인숙,기타,1941,제목의 발행 연도,000000113571,춤과 사람들,한국문화예술위원회 · 예술자료원-소장자료,포함
<축제> 이청준 (1939-2008),박인숙,기타,2008,제목의 발행 연도,000000113704,춤과 사람들,한국문화예술위원회 · 예술자료원-소장자료,포함
Cantata 금강팔제 : 이준복 작품집,이준복 김해강,기타,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000708124,아사히출판,한국문화예술위원회 · 예술자료원-소장자료,포함
K에게 : 제1회 김종삼문학상 수상 작품집,황동규,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000513592,청하,한국문화예술위원회 · 예술자료원-소장자료,포함
