제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
"카페, 공장:이진 장편소설",이진,장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032346&isbn=9788954442619&mid=b30201000000,자음과모음,,포함
오늘은 우리 집 놀이터: 박서현 그림책,박서현,동화,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033141&isbn=9788970947761&mid=b30201000000,한림출판사,,포함
최소한의 이웃 : 허지웅 산문집,허지웅,수필,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034506&isbn=9788934942405&mid=b30201000000,김영사,,포함
언니의 물허벅 : 오미향 수필집,오미향,수필,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035614&isbn=9791156227618&mid=b30201000000,문학공감,,포함
내일의 노래,고은,평론,1992,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1012975&isbn=&mid=b30201000000,창작과 비평사,,포함
빨강의 자서전:시로 쓴 소설,"카슨, 앤",소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027254&isbn=9788984319547&mid=b30201000000,한겨레,,포함
루거 총을 든 할머니 : 브누아 필리퐁 장편소설,"필리퐁, 브누아",장편소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030384&isbn=9791190182591&mid=b30201000000,위즈덤하우스,,포함
여성민요의 틈과 경계 : 이름 없이 살다 간 그들의 목소리,이정아,노래,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034808&isbn=9791166035005&mid=b30201000000,한국학술정보,,포함
수축사회 : 성장 신화를 버려야 미래가 보인다,홍성국,소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030398&isbn=9791157061402&mid=b30201000000,메디치미디어,,포함
통행금지 : 박상률 소설,박상률,소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029570&isbn=9788974839338&mid=b30201000000,서해문집,,포함
위험한 비너스:히가시노 게이고 장편소설,히가시노 게이고,장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026681&isbn=9788972758242&mid=b30201000000,현대문학,,포함
흰 빨래는 희게 빨고 검은 빨래 검게 빨아 : 박순원 시집,박순원,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034677&isbn=9791191897050&mid=b30201000000,파란,,포함
이십세기 한국소설-2.염상섭,이십세기 한국소설,소설,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022114&isbn=9788936462123&mid=b30201000000,창비,,포함
타임머신 북머신:홍길동을 만나 금오신화로,권타오,소설,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022764&isbn=9788980713615&mid=b30201000000,미세기,,포함
이곳에서 저 끝을 바라보면 : 장효성 시집,장효성,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034673&isbn=9791168060081&mid=b30201000000,도반,,포함
"소녀, 조선을 달리다 : 이민숙 장편동화",이민숙,동화,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035689&isbn=9788943315092&mid=b30201000000,보림,,포함
꿈꾸는 마리오네뜨,권지예,평론,2002,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1011151&isbn=8936436635&mid=b30201000000,창자과비평사,,포함
"시대와의 감흥, 역사추리소설",오혜진,소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034904&isbn=9791167420374&mid=b30201000000,역락,,포함
아노말리 : 에르베 르 텔리에 장편소설,"텔리에, 에르베 르",장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034323&isbn=9788937427220&mid=b30201000000,민음사,,포함
그녀 이름은:조남주 소설,조남주,소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028495&isbn=9791130617084&mid=b30201000000,다산책방(다산북스),,중복 제외 (앞 순위 출처에 있음)
시를 잊은 그대에게 [큰글자책],정재찬,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030410&isbn=9791160802962&mid=b30201000000,휴머니스트,,중복 제외 (앞 순위 출처에 있음)
소설 징비록,이재운,소설,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1017766&isbn=9788956392196&mid=b30201000000,책이 있는 마을,,포함
그 모퉁이 자작나무 : 윤재철 시집,윤재철,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034672&isbn=9791189898649&mid=b30201000000,도서출판 b,,포함
세계전래동화 남의 땅에 돌 던지기,기탄출판 이상교,동화,2006,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023386&isbn=9788979598896&mid=b30201000000,기탄출판,,포함
춘란의 계절 : 김선희 장편소설,김선희,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034443&isbn=9788954448086&mid=b30201000000,자음과모음,,포함
소설 목민심서 상,황인경,소설,2007,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1017199&isbn=9788925508320&mid=b30201000000,랜덤하우스코리아,,포함
박근형 희곡집.2,박근형,희곡,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028703&isbn=9788957866283&mid=b30201000000,연극과인간,,포함
나는 천사에게 말을 배웠지 : 정현우 시집,정현우,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032914&isbn=9788936424527&mid=b30201000000,창비,,포함
"블랙아웃, 블랙리스트와 미투 : 김옥란 연극평론집",김옥란,평론,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034664&isbn=9791159056505&mid=b30201000000,소명,,포함
쟁이로 불린다는 건 : 박재웅 시집,박재웅,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035652&isbn=9791197947407&mid=b30201000000,봄싹,,포함
사슴 접기 : 조효복 시집,조효복,시,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037604&isbn=9791191897944&mid=b30201000000,함께하는 출판그룹 파란,,포함
나는 주니어 개발자다 : 청년 개발자 다섯의 성장 이야기,김설화,소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034744&isbn=9788997924882&mid=b30201000000,로드북,,포함
타오르는 영산강 : 문순태 시집,문순태,시,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037603&isbn=9791191277999&mid=b30201000000,문학들,,포함
가사도와 진섬 사이 : 김승재 시조집,김승재,시조,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037599&isbn=9791167242174&mid=b30201000000,고요아침,,포함
불이론 : 문숙 시집,문숙,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034674&isbn=9788960215672&mid=b30201000000,천년의시작,,포함
이상 소설 전집,이상,소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029245&isbn=9788937463006&mid=b30201000000,민음사,,포함
감정리:최현순 시집,최현순,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032299&isbn=9791163250135&mid=b30201000000,시와소금,,포함
퀴어 (포)에티카 : 전승민 평론집,전승민,평론,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037616&isbn=9791141601096&mid=b30201000000,문학동네,,포함
시나리오 어떻게 쓸 것인가 1,"맥키, 로버트",희곡,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030000&isbn=9788982735509&mid=b30201000000,민음인,,포함
슈퍼 토끼,유설화,소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031776&isbn=9791158361839&mid=b30201000000,책읽는곰,,포함
"역사, 라프로쉬망을 꿈꾸다 : 문화사와 지성사에 대한 열두편의 에세이",곽차섭,수필,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034914&isbn=9791156122135&mid=b30201000000,푸른역사,,포함
모퉁이를 돌면 : 성현정 동화집,성현정,동화,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034684&isbn=9791158362652&mid=b30201000000,책읽는곰,,포함
"이 밤은 괜찮아, 내일은 모르겠지만:서유미 소설집",서유미,단편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034249&isbn=9788937472213&mid=b30201000000,민음사,,포함
2022년 제67회 현대문학상 수상소설집.그때 그 마음,정소현 외,단편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033226&isbn=9791167900791&mid=b30201000000,현대문학,,포함
재수사 1 : 장강명 장편소설,장강명,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034450&isbn=9791167372017&mid=b30201000000,은행나무,,중복 제외 (앞 순위 출처에 있음)
근무일지 : 이용훈 시집,이용훈,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034998&isbn=9788936424794&mid=b30201000000,창비,,포함
그녀들의 루즈는 소음기가 장착된 피스톨이다 : 김윤배 시집,김윤배,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035007&isbn=9788970753348&mid=b30201000000,문학세계사,,포함
제주:권상혁 소설,권상혁,소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034252&isbn=9791189176730&mid=b30201000000,청색종이,,포함
거짓말이다 : 김탁환 장편소설,김탁환,장편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027055&isbn=9788998791544&mid=b30201000000,북스피어,,중복 제외 (앞 순위 출처에 있음)
특별 주문 케이크 : 박지윤 그림책,박지윤,동화,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034970&isbn=9788943314552&mid=b30201000000,보림,,포함
우리는 오피스텔에 산다 : 전민식 장편소설,전민식,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034692&isbn=9791156625834&mid=b30201000000,아시아,,포함
"인문학자 공원국의 유목문명 기행 : 신화부터 역사까지, 처음 읽는 유목문명 이야기",공원국,소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034713&isbn=9791191766578&mid=b30201000000,위즈덤하우스,,포함
랑과 나의 사막 : 천선란 소설,천선란,소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034925&isbn=9791167901354&mid=b30201000000,현대문학,,포함
안젤라 : 안이희옥 연작소설,안이희옥,소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034691&isbn=9788932921402&mid=b30201000000,열린책들,,포함
작별하지 않는다 [큰글자책] : 한강 장편소설,한강,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034371&isbn=9788954687799&mid=b30201000000,문학동네,,중복 제외 (앞 순위 출처에 있음)
"포르투갈, 땅이 끝나고 바다가 시작되는 곳 : 펜 드로잉 여행 산문집",오건호,수필,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034700&isbn=9791188969388&mid=b30201000000,txt.kcal(텍스트칼로리),,포함
여섯 번째 가족 : 박태우 수필집,박태우,수필,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034699&isbn=9791192096247&mid=b30201000000,북랜드,,포함
"조선의 힘:조선, 오백년 문명의 역동성을 찾다",오항녕,평론,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022095&isbn=9788976965356&mid=b30201000000,역사비평사,,포함
서울연극제희곡집.이천십일,서울연극협회,희곡,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021511&isbn=9788957863831&mid=b30201000000,연극과인간,,포함
지구가 죽으면 달은 누굴 돌지? : 김혜순 시집,김혜순,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034676&isbn=9788932039985&mid=b30201000000,문학과지성사,,포함
인생의 허무를 어떻게 할 것인가,김영민,평론,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034953&isbn=9791167070791&mid=b30201000000,사회평론,,포함
묘사하는 마음 : 김혜리 영화 산문집,김혜리,수필,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035005&isbn=9788960907515&mid=b30201000000,마음산책,,포함
싱글몰트 사나이 1 : 유광수 추리소설,유광수,소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030020&isbn=9788960786875&mid=b30201000000,Human & Books,,포함
어쨌거나 스무 살은 되고 싶지 않아:조우리 연작소설,조우리,소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030639&isbn=9788949120720&mid=b30201000000,비룡소,,포함
일곱 명의 엄마 : 제11회 시산맥 기획시선 공모 당선시집,이해원,시,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027044&isbn=9788998133726&mid=b30201000000,시산맥사,,포함
습지 장례법 : 신종원 장편소설,신종원,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035016&isbn=9788932040400&mid=b30201000000,문학과지성사,,포함
그리움은 모두 북유럽에서 왔다:양정훈 여행수필,양정훈,수필,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021391&isbn=9788994545646&mid=b30201000000,부즈펌,,포함
우린 더 뜨거워질 수 있었다 : 강기희 시집,강기희,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035020&isbn=9791191668391&mid=b30201000000,달아실,,포함
결: 거칢에 대하여 : 홍세화 사회비평에세이,홍세화,수필,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031496&isbn=9791160403657&mid=b30201000000,한겨레출판,,포함
뿌리를 위하여 : 선종구 시집,선종구,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035012&isbn=9791162432938&mid=b30201000000,시산맥,,포함
연년세세 : 황정은 연작소설,황정은,소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032503&isbn=9788936434441&mid=b30201000000,창비,,중복 제외 (앞 순위 출처에 있음)
돌이킬 수 있는 : 문목하 장편소설,문목하,장편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031788&isbn=9791189015381&mid=b30201000000,아작,,포함
너였구나:전미화 그림책,전미화,동화,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026442&isbn=9788954644747&mid=b30201000000,문학동네,,포함
디어 시스터 : 김혜정 장편소설,김혜정,장편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034681&isbn=9788954447508&mid=b30201000000,자음과모음,,포함
천사의 탄식 : 마종기 시집,마종기,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032540&isbn=9788932037677&mid=b30201000000,문학과지성사,,중복 제외 (앞 순위 출처에 있음)
소설 만세 : 정용준 에세이,정용준,소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034926&isbn=9788937419515&mid=b30201000000,민음사,,포함
나는 그냥 고양이 : 최승호 시인의 고양이 시 그림책,최승호,동화,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037683&isbn=9791167552884&mid=b30201000000,초록귤,,포함
대치동 : 학벌주의와 부동산 신화가 만나는 곳,조장훈,소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034609&isbn=9791160948905&mid=b30201000000,사계절,,포함
오늘은 좀 추운 사랑도 좋아 : 문정희 시집,문정희,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035017&isbn=9788937409196&mid=b30201000000,민음사,,포함
나는 오래된 거리처럼 너를 사랑하고 : 진은영 시집,진은영,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035018&isbn=9788932040448&mid=b30201000000,문학과지성사,,포함
